Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,olivia,,,,,,,,OLIVIA-BLACK-PU-7,,,7,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PATENT-7,,,7,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-MF-7,,,7,,,black suede,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-GOLD-7,,,7,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-SILVER-7,,,7,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PU-8,,,8,,,nude,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PATENT-8,,,8,,,nude patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PU-8,,,8,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PATENT-8,,,8,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-MF-8,,,8,,,black suede,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-GOLD-8,,,8,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-SILVER-8,,,8,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
